fine_label utterance	
REGUL:regul	Este documento é um PowerPoint apresentado pela Monsanto ao Escritório de Avaliação de Perigos para a Saúde Ambiental da Califórnia em 7 de outubro de 2015 com relação à imposição de um Nível de Risco Não Significativo (NSRL) para o glifosato como uma isenção ao requisito da Proposição 65 de que o Roundup seja rotulado como conhecido no Estado da Califórnia por causar câncer após a adoção pela Califórnia da classificação da IARC.
REGUL:regul	Este documento é intitulado: “Acompanhamento da IARC demonstrando a segurança do glifosato” e detalha uma série de objetivos, incluindo “invalidar a relevância da IARC”; “prevenir futuras más decisões da IARC sobre pesticidas/OGM”; e “Certifique-se de que a determinação não seja adotada de forma mais ampla pela OMS”. em *1.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto sobre a organização de um painel em colaboração com o Consórcio Internacional de Pesquisa em Bioeconomia Aplicada (ICABR). Eric Sachs (Monsanto) propõe “ligar para Jess Rowland amanhã” para perguntar sobre a disponibilidade do Sr. Rowland como palestrante abordando “processos de avaliação de risco mais robustos dos reguladores”. em *1. O painel foi iniciado à luz da “publicidade recente sobre Round-up e câncer…” em *10.
REGUL:regul	Este documento contém correspondência por e-mail entre a Monsanto e a ex-funcionária do Escritório de Programas de Pesticidas da EPA, Mary Manibusan (agora funcionária expoente). Sra. Manibusan discute seu papel como “copresidente com Jess Rowland” no relatório CARC da EPA; “toxicologista líder em uma revisão global de pesticidas”; e serviço “em vários comitês de revisão interna” na tentativa de “oferecer qualquer assistência para apoiar registros de produtos e revisões de registro da Monsanto” em *3
REGUL:regul	Este documento é uma correspondência por e-mail entre Monty Liong da Cardno ChemRisk e Nair Rashmi da Monsanto, Daniel Goldstein, Bill Heydens e outros que discutem a proposta de trabalho da Cardno ChemRisk seguindo a classificação IARC.
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, William Heydens, Eric Sachs e outros sobre NEED INPUT: Relatório da OMS sobre Glifosato e Câncer - Sessão da ICABR em junho, onde Heydens escreve: “... a conclusão da Epidemiologia foi o menor dos nossos problemas na revisão da IARC, que foram realmente os grupos de toxicologia animal e genetox (MOA) que foram muito, muito ao mar e nos mataram.”
REGUL:regul	MONGLY00937355 contém um e-mail de Katie Miller, do Data Group Management, para vários funcionários da Monsanto contendo as agendas e atas de várias reuniões da Força-Tarefa Conjunta sobre Glifosato (JGTF). MONGLY00937356 é a ata da reunião da JGTF de 6 de março de 2015 MONGLY00937359 é a ata da reunião da JGTF de 20 de março de 2015 MONGLY00937361 é a ata da reunião da JGTF de 15 de abril de 2015
REGUL:regul	Discussão interna indicando que a Monsanto não pode argumentar de forma convincente aos compradores que o Roundup não é cancerígeno à luz da IARC. Assunto do e-mail “Aeroporto de Ontário/Cidade de Los Angeles: isenção de responsabilidade sobre câncer
REGUL:regul	Esses documentos contêm correspondência por e-mail entre Dan Jenkins (executivo da Monsanto), William Heydens (executivo da Monsanto) e outros colegas. Jenkins conta aos colegas que Jess Rowland (EPA) ligou para ele do nada e disse que ele merecia uma medalha se conseguisse “matar” a proposta de revisão do glifosato por outra agência governamental. ‘Se eu conseguir matar isso, deveria ganhar uma medalha’, vangloriou-se Rowland para Jenkins, de acordo com o e-mail.
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, David Saltmiras, William Heydens, e Terri Spanogle, toxicologista, Cheminova, a respeito do Glifosato - Estudos Crônicos de Oncogenicidade em Ratos e Ratos da Cheminova, onde Spanogle escreve: “... o Gerente de Revisão Química da EPA para glifosato pediu a Cheminova que lhes fornecesse nosso estudo de toxina crônica/onco em ratos e estudo de oncogenicidade em camundongos (Atkinson, et al. 1993a,b).”
REGUL:regul	Este documento contém um e-mail encaminhado que descreve a estratégia regulatória da Monsanto com relação a “resolver a confusão generalizada na sequência da classificação IARC…” em *1. "Acções recentes" incluem "um alcance significativo dentro do governo dos EUA para garantir o seu envolvimento com a OMS num esforço para obter esse esclarecimento. Informamos o pessoal chave da EPA, USTR, USDA e do Departamento de Estado, bem como membros do Congresso". em *2.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Daniel Jenkins expressa preocupações sobre a revisão do glifosato da ATSDR e as informações obtidas do Sr. Housenger no Escritório de Programas de Pesticidas da EPA sobre o adiamento da revisão da ATSDR: “O Diretor da ATSDR e o Chefe da Filial prometeram a Jack Housenger (Diretor do Escritório de Programas de Pesticidas dos EUA) colocar seu relatório "em espera" até que a EPA libere sua avaliação de risco preliminar (PRA) para glifosato… Ela descreve a ATSDR como sendo MUITO conservadora e semelhante à IARC nesse aspecto, bem como o fato de que eles são baseados em riscos me deixa muito nervoso, mas perguntei a Jack se ele estava ou não preocupado com o fato de a ATSDR lançar algo diferente e ele disse que não estava e acho que ele estava sendo genuíno. em *1, 2.
REGUL:regul	Este documento contém correspondência por e-mail entre Jack Housenger, Diretor do Escritório de Programas de Pesticidas (EPA), Daniel Jenkins (Monsanto), e Dr. William Heydens (Monsanto). Housenger relata a Jenkins que conversou com indivíduos da Agência de Registro de Substâncias Tóxicas e Doenças (ATSDR), um dos quais, o chefe da filial, Henry Abadin, “acabou dizendo que suspenderiam o glifosato durante a avaliação de risco do OPP”. em *2. Heydens reconhece a respeito da decisão da ATSDR de não revisar o glifosato: “espero que isso os impeça de fazer algo muito estúpido”. em *1.
REGUL:regul	Esta é uma discussão por e-mail entre Melissa Duncan, Dan Jenkins, Ty Vaughn e outros do Comitê Diretor do Glifosato, na qual os esforços para evitar que a ASTDR conduza uma análise de carcinogenicidade do glifosato/Roundup, sugerindo que eles escrevam para "HHS e EPA reclamando que isso é "duplicativo" e um desperdício de despesas do contribuinte? Gostaríamos de tentar apresentar isso a um repórter dentro do anel viário e achamos que uma carta poderia ser valiosa para iniciar esse diálogo". Resume as discussões da Monsanto com funcionários da EPA e HHS para realizar a prevenção da análise ATSDR.
REGUL:regul	Troca de e-mails entre Dan Jenkins, Steven Levine, Donna Farmer, William Heydens e outros funcionários da Monsanto discutindo uma reunião com a Agência dos EUA para Registro de Substâncias Tóxicas e Doenças (ATSDR). No e-mail, Dan Jenkins diz: “Aliás, a EPA acha que nossa revisão é particularmente importante para a ATSDR estar ciente de…” e então copia/cola uma correspondência com Jess Rowland (EPA), na qual Rowland diz “ATSDR deveria ter esta” - um link para a revisão de Greim 2015
REGUL:regul	Alteração do rótulo - Reformatação, declarações adicionais de marketing, nova mistura - instruções para recargas de concentrado em um recipiente pronto para uso de EPA Reg. Nº—71995-51—
REGUL:regul	MONGLY02451585 é um e-mail de Steven Gould de 24/07/2015 sobre a questão do “sem glifosato” crescendo como uma bola de neve em NorCal, Marin County Water District, proibindo o roundup após a decisão da IARC MONGLY02451588 é Pesticide Research Institute int PowerPoint: Os estudos por trás da lista de câncer da IARC para o glifosato, citando estudos nos quais a IARC se baseou, indica: “Não sabemos a potência do câncer do glifosato, mas estudos em animais e humanos indicam que os tumores ocorrem em indivíduos expostos às doses mais altas, sugerindo uma potência relativamente baixa. Implicações: As pessoas expostas a níveis elevados de glifosato têm mais motivos para se preocupar do que aquelas expostas a níveis baixos ou apenas ocasionalmente. • Advertência: As crianças normalmente são mais suscetíveis a agentes cancerígenos.
REGUL:regul	Apresentação Interna: “Revisão do Parecer da IARC sobre Glifosato (Grupo de Trabalho sobre Carcinogenicidade Animal) 18 de agosto de 2015.
REGUL:regul	Esses documentos contêm um e-mail de Dan Jenkins no qual ele expressa conhecimento prévio da aposentadoria de Jess Rowland da EPA em 5 a 6 meses/Jenkins: “Jess se aposentará da EPA em [cerca de] 5 a 6 meses e poderá ser útil à medida que avançamos com a defesa contínua do glifosato.”
REGUL:regul	Agenda da reunião da JGTF.
REGUL:regul	Notas de Daniel Jenkins sobre várias questões regulatórias.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto onde se afirma: "Conforme discutido na chamada semanal sobre glifosato, os dois primeiros processos judiciais de danos pessoais pós-IARC sobre glifosato nos EUA foram abertos no final de setembro. Um caso foi aberto em Nova York e outro na Califórnia. Já havíamos previsto tal litígio há algum tempo." em *2.
REGUL:regul	Este documento é uma troca de e-mails entre vários funcionários da Organização da Indústria de Biotecnologia (BIO) e a Monsanto discutindo pontos de discussão para o comitê Ag do Senado. O artigo de Tamar Haspel sobre o Roundup deve ser incluído como um folheto… “Ela faz um ótimo trabalho ao contextualizar a questão da IARC.”
REGUL:regul	Este documento contém correspondência por e-mail entre Daniel Jenkins (Monsanto) e Jack Housenger (EPA OPP) sobre “atsdr”. Housenger informa ao Sr. Jenkins: "Nos encontramos com o CDC há cerca de um mês. Conversamos sobre isso. Eles estão esperando pelo nosso AR de glifosato. E concordaram em compartilhar o que fazem". em *2. Jenkins encaminha a comunicação ao Sr. David Heering (Monsanto), que responde: "Obrigado pela atualização. Informe-nos se houver algo que possamos fazer para ajudar." em *1.
REGUL:regul	Este documento contém trocas de e-mails entre várias pessoas da ORD-EPA designadas para trabalhar na avaliação de ORD para Admin McCarthy em relação às diferenças na classificação de glifosato da EPA-OPP e na classificação de glifosato da IARC. Os e-mails fornecem uma explicação clara de onde os cientistas do ORD estavam indo em relação ao glifosato e mostram as idas e vindas políticas entre os funcionários da agência.
REGUL:regul	Nestes documentos, os memorandos internos da Monsanto descrevem os objectivos para o glifosato: "Persuadir a EPA a seguir a Europa e o Canadá na defesa da ciência por detrás de uma determinação de que o glifosato não é cancerígeno e iniciar o comentário público preliminar da avaliação de risco do glifosato sem um SAP. No mínimo, persuadir a EPA a não anunciar ou de outra forma tomar decisões finais relativamente a um SAP até depois do JMPR em Maio de 2016."
REGUL:regul	Atualização de Assuntos Governamentais Internos
REGUL:regul	Este documento contém correspondência por e-mail entre o funcionário de assuntos regulatórios da Monsanto, Sr. Daniel Jenkins, e membros da CropLife America, onde o Sr. Jenkins informa à Sra. ser tão ambíguo, especialmente quando a EFSA é tão definitiva e esperamos que o JMPR também o seja em breve.” em *2.
CHEMI:chemi	Folha de dados de segurança de material resumida de outubro de 1995
